,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Other,Street_Pave,LotShape_IR1,LotShape_Other,LotShape_Reg,LandContour_Lvl,LandContour_Other,Utilities_AllPub,LotConfig_Corner,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_Other,Neighborhood_NAmes,Neighborhood_Other,Condition1_Norm,Condition1_Other,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_Other,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Other,ExterQual_Gd,ExterQual_Other,ExterQual_TA,ExterCond_Other,ExterCond_TA,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtQual_Gd,BsmtQual_Other,BsmtQual_TA,BsmtCond_Other,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_No,BsmtExposure_Other,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Other,BsmtFinType1_Unf,BsmtFinType2_Other,BsmtFinType2_Unf,Heating_GasA,Heating_Other,HeatingQC_Ex,HeatingQC_Gd,HeatingQC_Other,HeatingQC_TA,CentralAir_Other,CentralAir_Y,Electrical_Other,Electrical_SBrkr,KitchenQual_Gd,KitchenQual_Other,KitchenQual_TA,Functional_Other,Functional_Typ,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Other,GarageQual_TA,GarageCond_Other,GarageCond_TA,PavedDrive_Other,PavedDrive_Y,SaleType_Other,SaleType_WD,SaleCondition_Normal,SaleCondition_Other
642,80,0.18493150684931503,0.058706676949683324,0.7777777777777777,0.75,1972,1995,0.0,0.75,0.0,0.23202054794520546,0.6088583905177791,0.575673807878369,0.3872387238723872,0.0,0.7502374169040835,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5833333333333334,1.0,0.6666666666666666,0.5032740879326474,0.31388564760793464,0.20292504570383912,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2009,345000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
643,60,0.20205479452054792,0.04437121690154011,0.4444444444444445,0.5,1969,1969,0.164375,0.2622340425531915,0.194708276797829,0.0,0.24329382407985028,0.15411195577055975,0.46204620462046203,0.0,0.40709085153529595,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.4321796071094481,0.24270711785297547,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,2007,152000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
644,20,0.2191780821917808,0.036864614737432515,0.8888888888888888,0.5,2009,2009,0.10125,0.5962765957446808,0.0,0.2761130136986301,0.5508421709295072,0.49481686247408424,0.0,0.0,0.4533080088635644,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0.41666666666666663,0.3333333333333333,1.0,0.4471468662301216,0.22753792298716452,0.2376599634369287,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2009,370878,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1
645,20,0.16593205201071765,0.043141929000444036,0.5555555555555556,0.5,1971,1971,0.0,0.15,0.023744911804613297,0.2842465753424657,0.30598877105427325,0.22356599861783,0.0,0.0,0.20481164925609374,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.24999999999999997,0.0,0.6666666666666666,0.538821328344247,0.0,0.5703839122486288,0.07246376811594203,0.0,0.0,0.0,0.0,0.1818181818181818,2007,143250,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
646,20,0.13356164383561642,0.027577181051204748,0.4444444444444445,0.5,1950,1950,0.0,0.0,0.0,0.0,0.0,0.2467173462335867,0.0,0.0,0.22602089268755937,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.3928905519176801,0.0,0.04936014625228519,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2008,98300,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
647,20,0.2191780821917808,0.042777349318750144,0.5555555555555556,0.5,1953,1953,0.135,0.26595744680851063,0.0,0.2542808219178082,0.34123518402994385,0.2626123013130615,0.0,0.0,0.24058246280468504,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.6666666666666666,0.6666666666666666,0.4630495790458372,0.0,0.0,0.0,0.0,0.5979166666666667,0.0,0.0,0.4545454545454545,2008,155000,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
648,60,0.1678082191780822,0.029914230292832265,0.5555555555555556,0.5,1966,1966,0.21937500000000001,0.0,0.0,0.32363013698630133,0.23580786026200873,0.24775397373876984,0.43344334433443343,0.0,0.4764165875276986,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.41347053320860616,0.0,0.226691042047532,0.391304347826087,0.0,0.0,0.0,0.0,0.4545454545454545,2010,155000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
649,180,0.0,0.0029727266353502067,0.3333333333333333,0.625,1970,1970,0.0,0.06968085106382979,0.33853459972862954,0.0,0.1965065502183406,0.1022805805114029,0.0,0.0,0.0937005381449826,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,2007,84500,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
650,60,0.1506849315068493,0.03190072214821566,0.6666666666666665,0.625,2007,2007,0.06187237945492663,0.0,0.0,0.3480308219178082,0.2535870243293824,0.16862474084312368,0.46369636963696365,0.0,0.4213358657803102,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.5257249766136576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2008,205950,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
651,70,0.13356164383561642,0.03638318259365725,0.3333333333333333,0.5,1940,1950,0.0,0.0,0.0,0.3232020547945205,0.235495945102932,0.14547339322736696,0.4152915291529153,0.0,0.37226970560303896,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.2768942937324603,0.14002333722287047,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2009,108000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
652,60,0.1678082191780822,0.03482203370025006,0.6666666666666665,0.5,1996,1996,0.0,0.0,0.0,0.37671232876712324,0.2744853399875234,0.19868693849343466,0.4438943894389439,0.0,0.437480215257993,0.0,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.47895229186155286,0.0,0.21937842778793418,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2009,191000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
653,50,0.13356164383561642,0.04216036831896048,0.5555555555555556,0.75,1906,1995,0.0,0.0,0.0,0.32363013698630133,0.23580786026200873,0.14581893572909466,0.3921892189218922,0.0,0.3592909148464704,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.3333333333333333,0.20205799812909261,0.06651108518086347,0.0,0.4329710144927536,0.0,0.0,0.0,0.0,0.4545454545454545,2008,135000,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
654,20,0.23972602739726023,0.042707237841501315,0.7777777777777777,0.625,1995,1995,0.41250000000000003,0.902127659574468,0.0,0.17679794520547945,0.6578290704928259,0.6147201105736004,0.0,0.0,0.5631528964862298,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0.41666666666666663,0.3333333333333333,1.0,0.784845650140318,0.27537922987164526,0.08409506398537477,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2008,350000,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
655,160,0.0,0.001776157423636916,0.5555555555555556,0.5,1971,1971,0.238125,0.0,0.0,0.2247431506849315,0.16375545851528384,0.06599861782999308,0.3118811881188119,0.0,0.23994935106046217,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.2469597754911132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,2010,88000,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
656,20,0.17465753424657532,0.04069737549370165,0.4444444444444445,0.75,1959,2006,0.03375,0.42872340425531913,0.0,0.105736301369863,0.32844666250779786,0.24844505874222528,0.0,0.0,0.2276036720481165,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.24999999999999997,0.0,0.3333333333333333,0.29186155285313375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2008,145500,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
657,70,0.13356164383561642,0.027577181051204748,0.6666666666666665,0.625,1931,2000,0.0,0.0,0.0,0.3321917808219178,0.24204616344354335,0.17864547339322734,0.3580858085808581,0.0,0.36973725862614754,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.25257249766136575,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.09090909090909091,2008,149000,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0
658,50,0.19520547945205474,0.07573441772418144,0.5555555555555556,0.5,1948,1950,0.0,0.0,0.0,0.3904109589041096,0.28446662507797876,0.1997235659986178,0.3003300330033003,0.0,0.3558088002532447,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3086997193638915,0.22403733955659275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,97500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
659,20,0.18493150684931503,0.0403701885998738,0.4444444444444445,0.75,1964,1999,0.0,0.33882978723404256,0.0,0.3634417808219178,0.46350592638802246,0.39806496199032476,0.0,0.0,0.3646723646723647,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.4490177736202058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,2009,167000,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0
660,60,0.16593205201071765,0.05180770758839889,0.6666666666666665,0.75,1976,1976,0.145625,0.0,0.0,0.33946917808219174,0.24734872114784778,0.2791983413959917,0.4361936193619362,0.0,0.5068059512503956,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.5144995322731525,0.0,0.20658135283363802,0.4565217391304348,0.0,0.0,0.0,0.0,0.9090909090909091,2007,197900,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
661,60,0.10616438356164383,0.2116852462081376,0.7777777777777777,0.75,1994,2005,0.33,0.723936170212766,0.12211668928086837,0.03767123287671233,0.508109794135995,0.46717346233586726,0.4191419141914191,0.0,0.669199113643558,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,0.6651075771749299,0.6032672112018669,0.13893967093235832,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2009,402000,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
662,20,0.3390410958904109,0.05730444740470681,0.5555555555555556,0.25,1968,1968,0.135,0.0,0.0,0.595890410958904,0.43418590143480973,0.3655839668279198,0.0,0.0,0.3349161126938905,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.6666666666666666,0.6666666666666666,0.538821328344247,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.5454545454545454,2009,110000,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
663,85,0.2363013698630137,0.040720745986117926,0.3333333333333333,0.5,1972,1972,0.0,0.48936170212765956,0.12211668928086837,0.016267123287671232,0.35495945102932003,0.2926744989633725,0.0,0.0,0.26812282367837925,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.6666666666666666,0.5500467726847521,0.0,0.0,0.32608695652173914,0.0,0.0,0.0,0.0,0.2727272727272727,2008,137500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0
665,60,0.2910958904109589,0.046245530393325386,0.7777777777777777,0.5,2000,2000,0.025,0.0,0.0,0.6018835616438356,0.438552713661884,0.38700760193503797,0.26512651265126513,0.0,0.5071225071225071,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.4714686623012161,0.21936989498249707,0.226691042047532,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,2006,230500,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
666,60,0.16593205201071765,0.08016078898782397,0.5555555555555556,0.5,1965,1979,0.07062500000000001,0.09946808510638298,0.49050203527815467,0.04751712328767123,0.3184653774173425,0.3908085694540428,0.5033003300330032,0.0,0.647673314339981,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.5575304022450889,0.0,0.4844606946983547,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2007,129000,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
667,20,0.1506849315068493,0.03190072214821566,0.5555555555555556,0.5,1994,1998,0.16125,0.6053191489361702,0.0,0.11558219178082191,0.4391765439800374,0.4647546648237733,0.0,0.0,0.42576764798987027,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.5378858746492049,0.2613768961493582,0.07678244972577697,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2008,193500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
668,20,0.16593205201071765,0.06017901797190866,0.4444444444444445,0.625,1956,1987,0.0,0.5255319148936171,0.0,0.08561643835616438,0.3705552089831566,0.3811333794056669,0.0,0.0,0.3491611269389047,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.538821328344247,0.3547257876312718,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,2006,168000,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
669,30,0.20205479452054792,0.04814321437752693,0.3333333333333333,0.5,1922,1950,0.0,0.0,0.0,0.2996575342465753,0.2183406113537118,0.29232895646164475,0.0,0.0,0.2678062678062678,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.3333333333333333,0.23573433115060805,0.0,0.0,0.1213768115942029,0.0,0.0,0.0,0.0,0.5454545454545454,2006,137500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0
670,60,0.14726027397260272,0.034275164177709226,0.5555555555555556,0.5,2005,2005,0.0,0.1026595744680851,0.0,0.23330479452054792,0.23019338739862757,0.13959917069799582,0.4059405940594059,0.0,0.3615068059512504,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.5051449953227315,0.11668611435239205,0.06398537477148081,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,2009,173500,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
671,70,0.11301369863013698,0.02490827081726612,0.5555555555555556,0.625,1925,1950,0.0,0.29308510638297874,0.0,0.05179794520547945,0.2096069868995633,0.12543192812715964,0.3696369636963696,0.0,0.32763532763532766,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.2806361085126286,0.17152858809801633,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2009,103600,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
672,20,0.16593205201071765,0.04650727990838767,0.5555555555555556,0.625,1977,1977,0.0,0.40797872340425534,0.0,0.18878424657534246,0.3767935121646912,0.3020041465100207,0.0,0.0,0.27666983222538777,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.5107577174929842,0.23103850641773627,0.07678244972577697,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2006,165000,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
